,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
2030,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,529,8,5,4,51,3,2,4,8121,9724,3,15,3,1,1,8,3,2,1,0,0,1
2031,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,53,0,1473,3,4,4,98,3,4,3,22356,25751,1,13,4,1,0,35,3,3,35,6,1,17
2032,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,34,1,702,1,4,4,66,3,1,3,5686,15053,1,14,3,4,0,11,2,3,11,9,7,9
2033,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26,0,142,26,1,2,84,2,2,3,9180,21703,1,24,3,2,0,7,5,3,7,5,1,5
2034,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,46,0,1188,2,2,1,35,3,2,1,9632,3854,0,14,3,4,0,10,3,2,9,7,3,2
2035,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24,0,532,10,1,3,71,2,1,1,6505,15480,1,19,3,2,0,3,3,3,3,2,0,3
2036,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,48,1,675,27,2,4,79,2,2,3,9397,24301,4,13,4,3,0,9,2,3,6,4,1,4
2037,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,35,0,950,2,3,3,45,2,2,2,9274,9068,1,23,3,1,0,7,5,3,7,5,1,5
2038,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,56,1,799,2,3,2,73,2,4,1,25359,16280,5,15,4,1,1,25,2,3,6,2,1,5
2039,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,37,0,703,8,4,3,86,1,3,1,12587,6219,1,17,4,3,0,11,1,3,11,7,0,10
2040,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,53,0,442,19,4,2,33,2,1,2,7258,4156,0,19,3,4,1,6,3,3,5,3,1,3
2041,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,1392,1,2,4,59,2,1,4,7364,20750,3,15,3,1,1,6,2,2,3,2,2,1
2042,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,464,27,3,3,100,3,2,2,7335,20978,4,13,3,4,1,12,3,3,9,7,1,2
2043,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,27,1,653,8,3,2,46,2,2,4,8326,4824,6,18,3,3,0,7,2,3,5,3,1,3
2044,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,35,0,992,1,4,4,79,3,1,4,6280,14776,2,17,3,1,0,11,2,3,5,2,1,4
2045,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,55,0,821,19,4,4,99,2,2,2,8485,12916,9,12,3,3,2,10,4,3,6,3,1,5
2046,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,28,0,810,8,1,3,75,3,2,3,7342,17808,0,20,4,4,1,6,3,3,5,2,1,2
2047,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,38,0,440,10,1,3,32,3,1,3,5782,10910,0,14,3,3,2,7,3,2,6,3,4,4
2048,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,39,0,1490,2,4,3,32,4,2,2,8980,25995,6,13,3,3,0,18,2,2,16,7,4,13
2049,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,35,0,1371,2,4,3,54,3,1,1,7381,19630,1,12,3,4,0,7,3,4,7,5,1,4
2050,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,36,0,1496,8,4,1,72,3,1,3,5572,20682,1,17,3,3,1,4,1,3,4,2,0,3
2051,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,31,0,1469,1,3,4,94,3,1,3,6833,23457,3,22,3,2,2,8,2,3,3,2,0,3
2052,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,1265,2,2,4,99,2,2,1,7244,16102,1,25,4,4,1,9,2,2,9,7,3,8
2053,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35,0,1463,8,2,4,79,3,2,1,9500,19566,5,18,3,2,1,7,1,3,4,2,1,3
2054,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,43,0,608,8,3,2,72,3,4,1,23930,17369,1,15,3,4,1,25,4,3,25,7,14,10
2055,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,24,1,1358,6,3,3,72,3,1,3,4601,20490,1,22,3,1,2,2,2,3,1,0,0,1
2056,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25,0,160,9,3,3,57,3,1,3,5694,14295,1,12,3,2,3,2,4,4,2,0,0,1
2057,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,53,0,558,11,4,3,91,3,2,1,6149,9528,8,21,3,4,1,10,3,3,6,2,1,5
2058,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,51,0,121,2,3,4,31,3,4,1,23139,18597,5,18,3,1,0,31,3,4,5,3,0,4
2059,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,30,1,1216,1,2,4,74,2,1,3,5319,5972,1,12,3,2,1,2,1,3,2,0,0,1
2060,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34,0,1296,7,3,3,84,3,3,2,16691,16439,0,13,3,3,0,15,3,2,14,9,3,8
2061,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,34,1,983,16,3,2,65,2,2,1,8324,3425,5,16,3,3,0,7,3,3,4,2,0,3
2062,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,48,0,1395,2,2,3,46,3,4,4,22252,12106,1,13,3,3,1,27,3,4,27,14,3,1
2063,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,37,0,805,1,3,4,49,2,3,3,10228,22310,0,17,3,1,1,11,2,4,10,7,0,6
2064,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,30,0,1169,23,2,1,66,1,1,2,5700,8213,1,25,4,2,1,11,3,4,11,7,0,8
2065,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,59,1,218,2,4,3,98,2,5,4,28246,16928,7,17,3,3,0,41,2,3,32,15,13,9
2066,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,0,957,1,4,3,86,4,1,1,5506,2112,3,14,3,3,0,8,0,3,3,2,2,3
2067,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,43,0,1365,1,2,1,37,4,3,3,11062,23965,9,15,3,4,1,9,4,3,5,3,0,3
2068,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,29,1,868,2,4,3,91,3,1,4,7382,6462,6,18,3,3,0,6,3,3,3,2,2,2
2069,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,37,0,818,13,3,1,41,2,2,4,5143,3909,4,14,3,1,1,9,2,3,6,2,0,5
2070,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,33,0,618,4,3,1,63,2,3,3,11162,24409,1,14,4,4,1,15,3,3,15,13,6,9
2071,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,41,0,1323,16,4,4,51,3,2,4,8094,10034,6,15,3,2,0,11,6,3,2,0,0,1
2072,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,31,0,1434,2,3,4,71,3,3,2,11877,9558,5,26,3,3,0,13,4,4,1,0,0,1
2073,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,0,530,2,3,2,80,3,1,4,5274,23793,1,15,4,3,0,2,3,3,2,0,0,1
2074,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,43,0,1246,29,3,2,41,1,2,3,7434,8306,1,14,3,2,1,11,3,2,10,8,7,9
2075,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,1312,12,3,2,54,2,1,3,9288,13596,2,16,3,4,1,14,3,3,5,3,1,3
2076,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,0,1425,16,4,3,65,4,1,3,5553,17736,1,17,4,4,0,7,3,3,6,2,1,4
2077,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50,1,303,11,3,3,43,3,3,2,12654,2354,1,20,4,3,2,10,3,1,10,8,7,8
2078,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,56,1,725,2,1,1,32,4,2,1,8160,23159,4,17,4,1,0,13,3,2,10,7,7,4
2079,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44,0,1315,14,2,3,46,4,4,2,22659,13551,6,26,3,4,1,23,3,3,5,1,1,1
2080,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,28,0,329,5,1,4,52,2,2,3,15808,4956,1,17,4,4,1,10,3,3,10,8,0,9
2081,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,36,0,570,7,3,3,98,2,3,3,15221,7790,3,23,3,3,0,18,3,3,9,5,1,7
2082,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,29,0,1303,2,4,2,81,1,2,2,7779,11162,1,21,3,2,0,9,2,3,9,7,7,6
2083,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,35,0,1085,3,2,3,72,3,4,3,9237,17654,0,21,3,4,1,5,1,3,4,2,0,3
2084,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,27,1,1273,5,2,3,48,3,1,4,5366,21222,1,15,3,2,1,9,2,3,9,7,1,8
2085,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,28,0,644,3,3,4,54,3,1,4,4706,5013,1,12,3,4,3,1,6,3,1,0,0,1
2086,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,52,0,1434,26,4,1,33,2,4,3,21807,2613,2,16,3,1,1,30,2,3,21,6,4,18
2087,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,45,0,650,4,3,4,81,4,2,2,8933,15901,9,13,3,1,0,11,2,3,6,2,2,4
2088,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26,0,1436,2,1,1,61,1,1,4,6424,6179,7,14,4,4,0,7,3,3,5,3,0,2
2089,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,34,0,555,1,3,1,83,3,2,4,7037,10531,1,23,3,1,1,10,5,2,10,8,0,9
2090,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,0,1092,27,1,3,91,4,1,3,5559,26551,1,12,3,4,0,7,3,3,7,5,1,2
2091,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,37,0,1107,1,2,2,67,3,2,1,9201,4814,1,15,4,3,1,19,1,3,19,14,4,12
2092,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,33,0,296,13,4,2,46,3,2,4,7403,19558,2,12,4,3,1,9,3,3,6,2,0,4
2093,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,31,0,1031,5,4,2,58,3,1,4,6761,3427,9,13,3,2,1,11,3,3,6,4,0,4
2094,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,54,0,827,7,2,1,77,1,3,1,15934,23772,7,20,3,1,1,36,3,2,6,2,0,5
2095,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,46,0,1063,9,3,4,72,2,3,3,15761,26285,4,14,3,3,1,19,2,3,6,4,0,3
2096,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,1400,8,2,3,66,1,2,3,8175,19121,5,13,3,1,1,10,3,3,6,3,1,4
2097,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,53,0,959,25,4,3,31,4,3,3,18826,17747,3,24,3,2,0,32,3,2,10,8,0,1
2098,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,38,0,471,16,4,4,94,3,2,4,9334,17967,4,20,3,4,2,10,2,3,2,0,0,1
2099,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,29,0,1377,8,2,2,80,2,1,3,7936,20260,1,14,3,2,1,7,6,3,6,1,0,5
2100,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,23,0,427,1,2,4,99,3,2,2,7775,18798,6,23,3,4,2,5,2,2,3,2,2,3
2101,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,45,0,1041,8,4,1,72,3,1,4,5818,8861,2,25,3,1,1,11,2,2,4,2,0,3
2102,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,43,0,117,2,1,2,76,4,1,2,5515,8346,5,15,3,3,0,9,2,2,3,1,2,3
2103,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,37,0,738,8,3,1,56,3,2,1,5342,25063,0,22,3,3,0,7,3,1,6,4,0,4
2104,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,26,0,755,3,1,3,57,3,2,1,7194,22021,1,19,3,3,0,6,3,2,6,3,0,4
2105,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,36,0,1353,9,3,4,81,2,3,1,15685,13273,1,22,3,4,1,18,2,3,18,14,5,16
2106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,36,1,1220,25,4,4,71,3,1,3,5022,4345,1,20,3,3,1,11,3,3,11,2,7,9
2107,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33,0,1243,1,3,4,71,2,1,1,5314,17778,0,13,3,4,1,5,2,4,4,0,0,3
2108,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,26,0,379,4,1,3,96,3,2,4,7256,7824,1,13,3,1,0,6,1,4,6,2,0,4
2109,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,50,0,213,1,3,3,43,3,1,4,6580,9150,2,17,3,4,1,8,2,3,5,2,0,3
2110,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,25,0,1236,4,1,1,65,2,1,4,6162,21630,0,18,4,4,0,7,2,3,6,2,3,5
2111,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,33,0,1115,5,2,2,44,4,2,3,9524,2689,1,15,3,4,1,11,3,3,11,8,5,4
2112,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,39,0,657,9,3,2,30,2,1,1,5899,8544,0,20,3,3,1,4,3,3,3,2,1,3
2113,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,43,0,1176,3,3,3,76,3,2,2,8231,9396,2,14,4,1,1,18,1,3,6,3,1,4
2114,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,32,0,391,11,4,4,99,4,1,1,5356,14115,3,20,3,3,1,9,2,3,7,4,0,3
2115,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30,1,1276,1,3,2,92,3,1,4,5800,5615,6,20,3,4,3,6,3,3,4,2,0,3
2116,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,54,0,933,8,3,1,79,4,4,1,17336,22645,5,16,4,3,1,29,3,3,3,0,2,3
2117,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,36,0,1356,25,3,4,68,3,3,2,15903,26914,3,18,3,4,0,17,2,3,14,10,4,9
2118,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,38,0,1052,21,2,3,97,3,1,4,5973,20366,5,16,3,2,1,11,3,3,6,4,0,1
2119,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54,0,549,23,4,4,51,2,4,4,19775,11148,6,20,4,1,0,34,0,2,13,9,3,9
2120,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0,1090,1,3,4,69,4,2,2,8562,18016,4,14,4,1,1,13,2,3,6,2,2,3
2121,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,48,0,1249,2,2,3,90,3,2,2,7537,4009,0,23,4,3,1,9,2,3,8,6,7,8
2122,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,38,0,279,19,2,1,99,3,3,3,12642,9964,1,15,3,1,0,11,2,3,11,0,0,10
2123,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,51,0,622,2,4,1,82,2,4,3,23424,19146,1,13,3,2,1,32,3,3,32,6,14,8
2124,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40,0,832,2,3,4,48,3,2,4,8204,5868,8,12,3,3,2,14,2,3,6,4,0,5
2125,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,34,0,1179,3,2,4,67,3,2,4,5277,22794,3,12,3,4,1,8,4,4,5,3,0,4
2126,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,33,1,616,25,4,1,83,3,1,1,5795,12102,1,25,3,3,0,2,2,3,2,0,0,2
2127,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,253,7,1,1,48,4,1,4,5532,5718,6,15,3,1,3,9,5,3,5,3,0,4
2128,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,45,0,334,9,2,2,81,2,1,4,5559,23648,1,14,3,4,0,9,0,2,9,7,7,2
2129,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,29,0,1485,5,4,1,69,2,2,4,7908,14004,1,15,3,3,0,5,3,3,5,2,0,3
2130,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,59,1,970,2,1,4,95,2,1,1,5380,15589,9,15,4,3,1,4,3,3,2,0,0,1
2131,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,1130,8,3,1,79,2,2,4,7765,5915,4,22,4,3,1,5,2,3,2,0,0,1
2132,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21,1,691,2,3,3,84,3,1,1,5044,10310,1,14,3,4,0,3,3,3,3,2,0,3
2133,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,22,1,1169,18,1,4,62,3,1,4,5693,24788,1,20,3,3,0,2,3,3,2,0,0,1
2134,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,37,0,1125,14,1,3,45,3,1,1,9586,16479,0,18,3,3,1,18,2,3,17,8,4,12
2135,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,48,0,193,2,4,4,34,3,1,4,6294,17001,1,19,3,4,0,4,3,2,4,2,1,3
2136,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,23,1,689,3,1,2,50,3,2,3,7171,24118,0,20,3,3,1,5,3,3,4,2,0,3
2137,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,42,1,921,2,4,2,56,4,1,3,5778,25150,4,14,3,3,1,11,1,2,8,7,1,1
2138,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,0,525,9,3,3,46,2,1,3,5377,7999,5,19,3,1,1,7,2,3,3,2,2,3
2139,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,40,1,147,6,3,4,97,3,1,2,5404,16701,7,22,3,2,0,9,2,3,3,2,2,3
2140,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,0,1302,4,3,2,41,3,1,4,5318,20308,1,20,3,2,0,2,2,3,2,1,0,1
2141,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,0,1070,10,3,2,65,3,1,4,5008,3164,1,15,3,3,2,2,3,3,2,0,1,1
2142,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,43,0,202,14,2,3,54,3,2,4,9244,14394,7,18,3,2,0,11,6,4,6,4,0,4
2143,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,34,0,141,1,4,3,51,2,1,3,5799,26085,3,12,3,4,0,7,1,2,4,2,0,3
2144,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,59,0,318,5,3,3,39,2,1,2,13552,16092,2,14,3,3,1,25,3,2,7,0,0,5
2145,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,32,0,154,7,4,2,61,3,1,4,5329,16985,3,16,3,3,0,14,2,3,8,7,5,3
2146,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,36,0,933,21,1,4,90,3,1,1,7014,20938,1,26,4,4,1,11,2,2,11,6,0,8
2147,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,50,0,1300,8,2,1,84,3,2,2,10403,7324,4,12,3,3,1,30,3,3,27,9,1,8
2148,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,49,0,636,20,4,4,57,3,1,3,5259,22670,4,18,3,4,2,14,2,2,1,0,0,1
2149,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,204,20,2,4,85,3,2,1,9932,15701,1,14,3,3,1,10,2,3,10,8,0,1
2150,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,37,0,144,7,4,2,33,4,1,4,7678,26897,2,19,3,3,0,9,6,1,7,2,0,2
2151,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,39,0,538,1,3,4,82,3,3,3,18582,6420,1,15,4,3,1,16,3,1,16,12,5,12
2152,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,0,891,1,3,3,40,3,1,4,5332,26959,6,21,3,3,0,6,3,4,4,0,0,3
2153,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,26,1,654,19,2,3,66,3,1,1,5413,3119,1,19,3,3,3,2,2,3,2,0,0,1
2154,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,41,0,313,10,4,1,37,2,3,2,14705,19368,2,14,3,3,1,12,2,3,2,0,0,1
2155,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27,0,619,1,3,3,61,3,2,4,7294,21173,1,13,3,4,0,8,2,2,8,7,0,8
2156,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,42,0,989,6,3,4,88,3,1,4,7721,4185,2,14,3,2,0,21,3,3,19,13,2,18
2157,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37,0,1225,2,4,3,72,3,1,4,5519,23522,4,22,3,4,0,17,6,3,12,8,3,10
2158,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,20,1,381,21,3,4,61,3,1,4,5121,9255,1,14,3,1,0,2,3,3,2,0,0,1
2159,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,21,1,630,4,3,1,79,3,1,4,5973,15397,1,20,3,2,0,2,2,4,2,0,0,1
2160,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,669,12,3,4,55,2,4,4,11355,11806,0,13,3,1,2,11,2,3,10,7,8,6
2161,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,41,0,216,9,4,4,35,2,1,1,6617,5860,8,15,3,2,1,4,2,3,2,1,0,1
2162,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,33,0,931,3,4,3,58,1,2,1,9725,15067,1,13,3,1,1,9,2,3,9,7,6,4
2163,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,37,1,1275,3,1,3,65,2,3,2,15325,6950,1,13,3,3,1,17,6,4,17,7,3,8
2164,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,661,1,3,2,95,4,2,4,9949,11873,0,15,3,3,0,7,3,3,6,0,1,5
2165,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,38,1,534,1,4,1,89,3,3,1,15609,3809,5,13,4,4,0,18,2,4,15,1,11,8
2166,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,46,0,905,4,2,3,80,3,2,2,7447,21436,1,13,3,3,0,10,5,3,10,7,0,9
2167,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,30,0,1171,20,3,3,30,3,1,1,5157,5678,1,16,3,1,1,4,5,2,4,1,0,3
2168,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,36,0,1099,18,3,3,77,3,2,4,7601,6961,1,17,3,4,0,6,3,3,6,2,1,1
2169,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,53,0,1053,1,2,4,70,3,4,4,19664,13829,2,15,3,2,1,27,3,2,10,9,8,9
2170,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,59,1,289,2,3,4,51,3,1,3,3074,26227,4,24,4,1,0,8,5,3,2,1,1,1
2171,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,54,0,1376,2,2,3,45,3,4,3,16783,13938,6,13,3,3,1,23,4,4,18,14,16,3
