Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39,No,Travel_Rarely,1476,Research & Development,15,2,Life Sciences,1,461,3,Male,98,3,2,Research Director,4,Divorced,14510,3974,0,Y,Yes,15,3,3,80,1,13,3,1,12,10,2,10
32,No,Travel_Rarely,1046,Research & Development,7,4,Medical,1,462,3,Female,92,3,3,Manufacturing Director,3,Single,12143,20652,1,Y,Yes,16,4,3,80,0,12,2,3,12,9,4,11
30,No,Travel_Rarely,976,Sales,10,1,Marketing,1,463,4,Female,69,3,2,Sales Executive,4,Divorced,11268,19760,1,Y,Yes,15,3,2,80,2,8,2,2,8,7,1,8
36,No,Travel_Rarely,472,Research & Development,5,4,Technical Degree,1,464,3,Male,84,3,3,Manufacturing Director,1,Married,13095,10077,0,Y,No,15,3,3,80,0,18,5,3,17,6,0,14
24,No,Travel_Rarely,446,Research & Development,26,1,Life Sciences,1,465,3,Male,86,2,1,Research Scientist,4,Married,5904,22929,1,Y,No,13,3,4,80,2,5,2,4,5,2,0,3
42,No,Travel_Rarely,1397,Research & Development,6,3,Medical,1,466,4,Male,93,3,1,Manufacturing Director,3,Single,9032,7744,6,Y,Yes,16,3,3,80,0,9,3,2,6,4,1,3
48,No,Travel_Frequently,1180,Sales,4,1,Medical,1,467,2,Male,48,2,2,Sales Representative,2,Single,5976,14168,3,Y,No,20,3,3,80,0,6,3,2,1,0,0,1
43,No,Travel_Rarely,622,Research & Development,23,5,Life Sciences,1,468,1,Female,42,2,4,Research Director,3,Single,21492,24666,2,Y,No,16,3,2,80,0,17,2,1,2,0,0,1
30,No,Non-Travel,269,Sales,2,3,Life Sciences,1,469,4,Male,98,3,2,Sales Executive,3,Married,7649,19383,1,Y,No,15,3,4,80,1,5,3,4,5,3,0,3
43,No,Travel_Rarely,210,Human Resources,2,1,Technical Degree,1,470,3,Male,95,3,2,Human Resources,1,Divorced,5696,10901,0,Y,Yes,12,4,1,80,1,5,5,2,4,2,1,1
33,No,Travel_Rarely,1325,Research & Development,2,3,Medical,1,471,3,Female,71,3,1,Laboratory Technician,4,Married,5370,26250,1,Y,No,14,3,4,80,1,9,4,3,9,0,0,8
49,No,Travel_Rarely,1474,Sales,10,1,Medical,1,473,1,Female,95,2,3,Manager,2,Married,17504,6009,3,Y,No,23,3,3,80,1,16,3,1,1,0,0,1
38,No,Travel_Rarely,444,Research & Development,29,3,Medical,1,474,3,Male,87,4,2,Research Scientist,3,Divorced,8974,19479,4,Y,Yes,14,4,3,80,2,14,2,2,8,7,6,8
31,No,Non-Travel,541,Sales,22,2,Technical Degree,1,475,4,Female,34,3,2,Sales Executive,4,Married,7736,5335,7,Y,Yes,13,3,4,80,1,5,2,3,3,2,2,3
27,No,Travel_Rarely,120,Sales,10,3,Life Sciences,1,476,3,Male,52,2,2,Sales Executive,1,Married,8296,17102,1,Y,No,18,3,1,80,1,9,3,3,9,7,7,8
43,No,Travel_Rarely,1333,Research & Development,9,4,Other,1,477,1,Male,41,3,2,Healthcare Representative,1,Married,9781,4344,3,Y,No,24,4,4,80,0,15,6,2,2,0,0,1
22,Yes,Travel_Frequently,1309,Sales,2,1,Technical Degree,1,478,1,Female,78,3,1,Sales Representative,4,Single,5174,23293,1,Y,Yes,12,4,3,80,0,4,3,3,4,2,1,3
37,No,Non-Travel,566,Sales,11,5,Medical,1,479,4,Female,80,3,2,Sales Executive,1,Single,9653,24907,4,Y,No,16,3,3,80,0,8,6,1,2,0,0,1
37,No,Travel_Frequently,989,Sales,4,4,Medical,1,481,1,Male,80,2,3,Sales Executive,3,Married,14699,17078,4,Y,No,13,4,1,80,1,17,2,2,14,9,1,13
58,No,Travel_Rarely,555,Research & Development,2,4,Medical,1,482,4,Male,58,3,1,Healthcare Representative,4,Married,9755,2539,2,Y,No,12,3,1,80,0,16,2,1,4,2,1,3
41,No,Travel_Rarely,515,Research & Development,7,4,Life Sciences,1,483,4,Female,88,4,1,Laboratory Technician,3,Married,5213,25796,3,Y,Yes,14,3,2,80,1,11,3,3,8,7,1,8
22,No,Non-Travel,849,Sales,3,2,Medical,1,484,1,Male,52,1,1,Sales Representative,3,Single,5610,8450,1,Y,No,25,4,3,80,0,4,3,2,4,2,2,3
34,Yes,Travel_Rarely,1034,Sales,2,3,Marketing,1,485,4,Female,66,3,1,Sales Representative,4,Married,5851,5549,1,Y,Yes,14,3,3,80,0,2,2,2,2,0,0,1
38,No,Travel_Rarely,1082,Research & Development,1,3,Medical,1,486,3,Female,50,3,1,Laboratory Technician,3,Married,6452,16193,6,Y,No,21,3,2,80,1,18,3,2,6,4,0,4
47,No,Non-Travel,1082,Research & Development,1,4,Medical,1,487,3,Female,30,1,2,Manufacturing Director,2,Married,8258,24785,2,Y,No,15,3,1,80,0,8,2,3,2,0,0,1
42,Yes,Travel_Frequently,1210,Sales,12,3,Marketing,1,488,1,Male,57,2,2,Sales Executive,4,Single,12355,20335,1,Y,No,19,3,2,80,0,9,5,2,9,7,7,8
51,No,Travel_Rarely,883,Research & Development,10,3,Technical Degree,1,491,4,Male,42,3,2,Healthcare Representative,4,Single,13496,13934,6,Y,No,16,3,1,80,0,21,2,2,5,3,1,4
41,Yes,Travel_Rarely,607,Sales,6,2,Marketing,1,492,3,Male,46,2,2,Sales Executive,4,Married,9380,24375,2,Y,Yes,13,3,2,80,2,9,6,2,7,4,1,1
32,No,Travel_Rarely,528,Research & Development,2,4,Life Sciences,1,493,3,Male,97,3,1,Research Scientist,3,Single,5657,9129,0,Y,Yes,17,3,1,80,0,4,5,3,3,2,2,3
22,Yes,Travel_Rarely,1124,Sales,14,3,Life Sciences,1,494,3,Female,49,3,1,Sales Representative,3,Single,5716,10675,1,Y,No,16,3,1,80,0,2,0,2,2,0,0,1
30,No,Travel_Rarely,635,Research & Development,9,3,Life Sciences,1,495,4,Male,42,4,1,Research Scientist,2,Single,5201,4761,9,Y,No,17,4,4,80,0,7,4,3,4,2,1,3
36,No,Travel_Rarely,1277,Research & Development,9,4,Life Sciences,1,496,3,Male,77,3,1,Healthcare Representative,3,Single,9540,20462,9,Y,No,20,3,4,80,0,11,5,3,2,1,0,1
28,No,Travel_Rarely,625,Research & Development,9,2,Medical,1,497,4,Male,46,3,1,Laboratory Technician,3,Divorced,6816,8053,1,Y,No,12,4,4,80,1,6,2,3,6,2,0,5
29,No,Travel_Rarely,1499,Sales,1,4,Life Sciences,1,498,2,Male,80,3,2,Sales Executive,4,Single,8253,9278,1,Y,No,17,4,1,80,0,8,1,3,8,5,0,8
50,No,Travel_Rarely,1223,Research & Development,7,3,Other,1,499,2,Male,67,1,2,Healthcare Representative,1,Married,13965,22102,8,Y,No,25,3,4,80,0,27,2,3,6,2,0,1
52,No,Travel_Rarely,561,Sales,25,2,Life Sciences,1,500,3,Female,96,4,2,Sales Executive,2,Married,7936,19877,4,Y,No,12,3,3,80,1,19,2,4,8,7,0,8
37,No,Travel_Rarely,1450,Research & Development,23,3,Life Sciences,1,501,4,Female,93,3,1,Research Scientist,3,Married,5543,25713,4,Y,No,14,3,3,80,1,7,3,2,3,2,2,3
35,Yes,Non-Travel,836,Sales,1,3,Marketing,1,502,1,Male,73,3,2,Sales Executive,4,Single,8304,5530,8,Y,Yes,14,4,4,80,0,10,3,2,6,2,0,5
56,No,Travel_Rarely,1420,Research & Development,10,3,Life Sciences,1,505,3,Female,48,3,4,Manager,1,Single,22159,8984,2,Y,Yes,15,4,4,80,0,31,2,3,6,4,1,3
25,No,Travel_Rarely,1222,Sales,19,4,Marketing,1,507,4,Female,82,2,2,Sales Executive,1,Divorced,7260,7143,1,Y,Yes,13,4,3,80,1,6,2,2,6,2,0,4
31,No,Travel_Rarely,307,Sales,3,1,Technical Degree,1,508,3,Male,48,2,1,Sales Representative,4,Married,5476,6670,1,Y,No,19,4,2,80,1,2,3,2,2,0,0,1
27,Yes,Travel_Frequently,238,Research & Development,5,1,Technical Degree,1,510,3,Male,77,3,1,Research Scientist,4,Single,6102,15497,0,Y,No,23,3,3,80,0,8,2,3,7,4,0,5
23,No,Travel_Rarely,827,Research & Development,1,3,Medical,1,511,1,Female,92,3,1,Research Scientist,3,Married,5244,16346,1,Y,No,14,3,2,80,1,3,1,3,3,1,1,3
37,No,Travel_Rarely,1283,Sales,2,2,Medical,1,513,2,Male,84,3,3,Sales Executive,1,Married,12596,24793,1,Y,No,15,3,3,80,2,11,2,2,11,9,9,1
31,Yes,Travel_Frequently,1274,Research & Development,4,3,Technical Degree,1,514,3,Male,55,3,1,Research Scientist,1,Single,5285,13335,9,Y,Yes,24,3,3,80,0,4,4,3,2,0,0,1
38,No,Travel_Rarely,1116,Research & Development,14,3,Life Sciences,1,515,4,Female,41,3,1,Laboratory Technician,4,Divorced,6034,13554,1,Y,No,13,3,3,80,1,19,2,2,19,7,12,18
41,No,Travel_Rarely,142,Sales,2,2,Marketing,1,516,4,Female,38,3,2,Sales Executive,3,Divorced,8715,10877,7,Y,No,13,3,4,80,2,9,5,3,6,4,1,4
43,No,Travel_Rarely,1002,Research & Development,1,4,Life Sciences,1,517,2,Female,92,4,1,Laboratory Technician,1,Married,5576,7703,3,Y,No,17,4,4,80,1,9,5,4,6,2,1,3
38,No,Travel_Rarely,688,Research & Development,10,4,Life Sciences,1,518,3,Male,96,3,2,Manufacturing Director,4,Single,7197,14674,2,Y,Yes,13,4,2,80,0,19,2,2,2,0,0,2
44,No,Travel_Rarely,128,Research & Development,12,3,Life Sciences,1,520,1,Male,32,1,4,Research Director,3,Divorced,19836,20445,1,Y,No,13,4,3,80,1,26,3,3,26,10,3,10
41,No,Travel_Rarely,1184,Research & Development,2,3,Medical,1,521,2,Female,73,2,2,Laboratory Technician,1,Married,6448,15972,6,Y,No,23,4,4,80,1,21,3,4,2,0,0,1
55,No,Travel_Rarely,319,Research & Development,5,2,Medical,1,522,1,Male,54,3,5,Research Director,4,Married,28406,3445,4,Y,No,16,3,2,80,1,25,4,2,5,2,1,3
35,No,Non-Travel,617,Sales,4,4,Marketing,1,523,3,Female,63,2,2,Sales Executive,1,Married,9538,3810,9,Y,No,16,3,3,80,1,7,3,3,4,2,1,3
32,No,Travel_Rarely,665,Research & Development,7,2,Medical,1,524,2,Female,69,3,2,Manufacturing Director,4,Married,7306,20234,1,Y,No,13,3,3,80,1,14,5,3,14,10,3,13
44,No,Travel_Frequently,1480,Research & Development,21,3,Medical,1,525,4,Male,84,3,1,Laboratory Technician,4,Married,5258,23687,7,Y,No,21,3,3,80,1,9,1,3,4,2,1,3
44,No,Travel_Rarely,1157,Research & Development,8,4,Other,1,526,3,Female,89,3,2,Healthcare Representative,3,Divorced,7522,26707,4,Y,Yes,15,3,4,80,0,9,3,4,6,2,0,3
26,No,Travel_Rarely,1142,Sales,4,2,Life Sciences,1,527,2,Female,66,3,2,Sales Executive,3,Single,7487,22477,1,Y,Yes,12,3,4,80,0,6,3,3,6,4,1,4
38,No,Non-Travel,1219,Research & Development,25,5,Medical,1,529,2,Female,49,3,2,Research Scientist,4,Married,7449,13301,3,Y,Yes,16,3,4,80,2,16,2,3,14,11,10,8
32,No,Travel_Rarely,364,Research & Development,1,2,Life Sciences,1,530,4,Male,42,3,1,Laboratory Technician,3,Married,5218,6672,1,Y,No,13,3,3,80,1,5,3,3,5,2,3,3
40,No,Travel_Frequently,896,Research & Development,1,1,Life Sciences,1,531,2,Male,57,2,4,Manager,2,Divorced,24697,14229,1,Y,Yes,16,4,3,80,1,22,3,3,22,8,1,7
57,No,Travel_Frequently,771,Sales,6,3,Life Sciences,1,532,3,Female,50,3,4,Sales Executive,4,Married,18712,23848,9,Y,No,13,3,4,80,3,37,0,4,8,7,7,8
31,No,Travel_Rarely,408,Sales,12,3,Technical Degree,1,533,2,Female,77,3,2,Sales Executive,1,Married,9577,6729,0,Y,No,12,3,4,80,0,7,6,3,6,4,4,5
42,No,Travel_Rarely,807,Sales,1,3,Marketing,1,534,2,Male,96,2,3,Sales Executive,1,Married,13392,6499,1,Y,No,18,3,3,80,1,11,2,3,11,7,0,8
29,No,Travel_Rarely,470,Research & Development,17,2,Medical,1,536,3,Male,100,2,2,Laboratory Technician,3,Divorced,7558,9571,1,Y,No,13,3,3,80,1,11,2,3,11,0,1,9
26,Yes,Travel_Rarely,1045,Research & Development,3,3,Medical,1,538,1,Male,52,3,1,Laboratory Technician,3,Married,7031,16225,5,Y,No,14,3,2,80,1,7,5,3,3,2,0,3
53,No,Travel_Rarely,163,Research & Development,3,3,Medical,1,543,4,Male,80,3,3,Manufacturing Director,3,Married,12969,21821,2,Y,Yes,16,3,4,80,0,29,4,3,6,4,0,5
46,No,Travel_Rarely,1316,Research & Development,10,2,Life Sciences,1,544,1,Male,96,3,1,Research Scientist,1,Married,5654,11781,3,Y,No,22,3,1,80,2,9,3,2,3,2,0,3
53,No,Travel_Rarely,498,Research & Development,4,2,Life Sciences,1,546,4,Female,57,3,4,Manager,4,Married,22055,2561,2,Y,No,15,3,4,80,0,32,2,2,6,2,1,5
43,No,Travel_Frequently,1344,Research & Development,29,2,Life Sciences,1,547,1,Female,32,2,2,Research Scientist,3,Divorced,7556,4544,2,Y,No,12,3,3,80,1,20,3,3,6,4,0,3
31,No,Travel_Rarely,397,Research & Development,2,3,Life Sciences,1,548,3,Female,36,2,2,Manufacturing Director,1,Single,9091,22977,2,Y,No,21,3,3,80,0,12,2,1,6,4,0,3
61,No,Travel_Rarely,890,Research & Development,7,3,Life Sciences,1,549,1,Female,43,3,4,Manager,4,Married,25066,24008,5,Y,No,13,4,3,80,0,34,5,4,30,8,11,11
47,No,Travel_Rarely,544,Research & Development,18,3,Medical,1,550,3,Female,84,3,2,Manufacturing Director,1,Divorced,7810,2227,2,Y,No,15,4,4,80,1,20,5,3,11,7,0,9
43,No,Travel_Frequently,1404,Research & Development,28,4,Technical Degree,1,551,4,Female,63,3,2,Healthcare Representative,1,Married,7523,8916,0,Y,No,12,4,2,80,3,8,4,3,7,5,0,5
25,Yes,Travel_Rarely,480,Sales,1,1,Technical Degree,1,554,1,Female,87,2,1,Sales Representative,2,Single,6202,23177,1,Y,Yes,17,4,1,80,0,7,4,2,6,3,1,5
35,Yes,Travel_Frequently,828,Sales,6,2,Marketing,1,555,4,Female,92,3,1,Sales Representative,3,Divorced,5351,3415,0,Y,No,17,4,2,80,1,4,3,1,3,2,1,1
39,No,Travel_Frequently,832,Research & Development,2,2,Life Sciences,1,556,4,Male,61,3,1,Laboratory Technician,4,Married,4702,2396,1,Y,Yes,24,4,3,80,1,2,3,3,2,0,0,1
41,No,Travel_Rarely,541,Sales,2,4,Life Sciences,1,558,3,Female,36,4,4,Manager,3,Married,23541,7428,0,Y,No,16,4,1,80,0,22,2,3,21,15,1,13
27,No,Travel_Rarely,508,Research & Development,23,3,Life Sciences,1,560,1,Female,44,2,1,Research Scientist,3,Divorced,5886,7747,1,Y,No,23,3,4,80,2,4,3,3,4,2,0,3
31,No,Non-Travel,885,Research & Development,3,3,Life Sciences,1,562,3,Male,61,2,1,Laboratory Technician,4,Married,5097,10515,4,Y,No,16,3,1,80,1,10,3,3,6,3,1,5
30,No,Travel_Rarely,629,Research & Development,3,4,Medical,1,564,2,Male,64,3,3,Research Director,4,Married,16935,10557,1,Y,No,20,3,1,80,0,11,2,3,11,2,0,8
30,Yes,Travel_Rarely,1150,Research & Development,25,5,Technical Degree,1,565,3,Female,73,3,1,Research Scientist,4,Married,5546,11825,5,Y,No,17,3,4,80,0,7,2,3,3,2,1,2
20,Yes,Travel_Rarely,1009,Human Resources,2,2,Technical Degree,1,566,1,Male,66,3,2,Human Resources,3,Single,5564,9358,1,Y,No,13,3,4,80,0,2,3,3,2,0,0,1
31,No,Non-Travel,252,Sales,22,4,Other,1,567,3,Female,52,3,3,Sales Executive,3,Married,13412,16523,0,Y,No,13,3,4,80,0,11,3,3,10,8,7,9
58,No,Travel_Rarely,258,Sales,29,3,Marketing,1,568,1,Male,87,4,4,Manager,4,Divorced,19618,14074,3,Y,No,14,4,1,80,1,33,3,3,2,0,0,1
51,No,Travel_Rarely,691,Research & Development,29,4,Life Sciences,1,569,2,Male,78,3,4,Manager,3,Married,22546,26278,0,Y,No,17,3,3,80,1,29,2,2,28,10,15,8
31,No,Non-Travel,1488,Research & Development,2,3,Medical,1,571,3,Female,51,3,1,Laboratory Technician,3,Single,5564,25326,0,Y,Yes,15,3,4,80,0,13,2,3,12,7,6,8
61,No,Travel_Frequently,530,Sales,28,3,Marketing,1,573,3,Female,71,3,3,Sales Executive,4,Married,15266,6705,4,Y,No,21,3,3,80,0,23,5,3,19,13,13,12
48,No,Travel_Rarely,896,Research & Development,2,2,Medical,1,574,1,Female,59,3,1,Manufacturing Director,2,Divorced,8070,13871,5,Y,No,14,3,3,80,3,21,2,3,6,0,0,5
47,No,Travel_Rarely,1040,Research & Development,2,3,Life Sciences,1,575,1,Male,93,2,4,Research Director,2,Married,23361,5970,6,Y,No,15,4,4,80,0,27,2,2,4,2,0,2
36,No,Travel_Rarely,878,Research & Development,22,3,Life Sciences,1,577,4,Male,38,3,1,Laboratory Technician,4,Single,7230,15998,0,Y,No,16,3,2,80,0,7,2,3,6,4,4,4
55,No,Travel_Rarely,666,Research & Development,8,4,Life Sciences,1,578,3,Female,59,3,2,Laboratory Technician,3,Single,6780,2823,7,Y,No,12,4,4,80,0,20,3,2,2,0,0,1
35,No,Travel_Rarely,1115,Research & Development,2,4,Life Sciences,1,579,4,Male,53,3,1,Research Scientist,1,Divorced,5768,14470,3,Y,No,13,3,1,80,1,15,3,3,8,3,5,8
47,No,Travel_Rarely,1449,Sales,10,3,Marketing,1,580,3,Female,37,1,3,Sales Executive,4,Married,14071,23361,2,Y,Yes,21,3,3,80,1,16,3,2,4,2,1,3
32,No,Travel_Rarely,228,Research & Development,9,1,Life Sciences,1,581,3,Male,44,3,3,Manufacturing Director,2,Divorced,15648,6689,1,Y,No,27,3,3,80,1,14,6,3,14,8,0,9
34,Yes,Travel_Rarely,1232,Research & Development,15,1,Medical,1,582,2,Male,36,2,3,Manager,3,Married,18610,11992,7,Y,Yes,14,3,4,80,0,16,2,3,8,6,7,8
34,Yes,Travel_Rarely,663,Research & Development,10,1,Medical,1,584,1,Male,96,2,1,Laboratory Technician,4,Divorced,6408,15717,7,Y,No,14,3,4,80,3,9,2,3,5,3,1,4
31,No,Travel_Rarely,144,Sales,7,1,Marketing,1,585,4,Male,66,3,1,Sales Representative,2,Single,5983,2967,0,Y,No,15,3,4,80,0,5,3,2,4,2,1,3
36,No,Travel_Rarely,685,Research & Development,16,3,Life Sciences,1,586,4,Male,88,2,4,Healthcare Representative,1,Married,13132,2125,4,Y,Yes,14,4,1,80,0,11,2,2,9,7,0,1
32,Yes,Travel_Frequently,1400,Research & Development,20,3,Life Sciences,1,587,1,Male,58,1,1,Healthcare Representative,3,Married,12824,12241,3,Y,No,13,3,1,80,0,13,2,3,2,0,0,1
35,Yes,Travel_Frequently,995,Human Resources,23,3,Human Resources,1,590,2,Female,52,4,1,Human Resources,2,Divorced,12950,8202,9,Y,Yes,16,3,3,80,3,12,2,2,4,2,0,3
43,No,Travel_Frequently,664,Research & Development,5,2,Other,1,591,2,Male,51,3,1,Laboratory Technician,2,Married,5093,15970,4,Y,No,18,3,3,80,1,9,4,3,3,2,2,1
37,No,Non-Travel,1474,Sales,10,4,Medical,1,592,2,Male,48,2,3,Sales Executive,3,Single,14980,21526,1,Y,No,16,4,3,80,0,11,3,4,11,3,9,8
23,Yes,Travel_Frequently,845,Research & Development,4,1,Technical Degree,1,593,3,Male,45,3,1,Laboratory Technician,3,Married,6894,23398,5,Y,No,17,3,2,80,0,5,3,4,3,2,1,3
49,No,Travel_Rarely,1427,Sales,2,5,Marketing,1,595,2,Female,46,3,2,Sales Executive,4,Married,7051,11031,2,Y,No,15,3,3,80,1,15,2,2,10,7,6,8
56,No,Travel_Rarely,1271,Sales,18,5,Life Sciences,1,597,1,Female,62,2,4,Manager,4,Single,22335,24835,3,Y,No,25,3,4,80,0,38,2,3,11,9,7,8
42,No,Non-Travel,1479,Sales,10,2,Life Sciences,1,599,4,Male,55,1,2,Sales Executive,3,Single,9230,20156,7,Y,No,15,4,3,80,0,17,3,4,15,3,1,11
36,No,Travel_Rarely,703,Sales,1,3,Marketing,1,600,2,Male,94,2,2,Sales Executive,4,Married,7717,10942,9,Y,No,12,4,2,80,0,16,2,3,12,9,6,10
41,No,Travel_Rarely,975,Research & Development,6,3,Life Sciences,1,601,2,Female,54,3,3,Manufacturing Director,1,Single,18237,5630,7,Y,No,17,3,2,80,0,23,3,2,21,6,5,14
40,No,Travel_Frequently,1093,Research & Development,8,1,Life Sciences,1,602,3,Female,56,3,1,Laboratory Technician,2,Married,6755,15850,1,Y,No,12,3,1,80,1,9,3,3,9,3,0,8
32,No,Travel_Rarely,1181,Sales,2,1,Life Sciences,1,604,2,Male,92,3,2,Sales Executive,2,Single,9582,8509,4,Y,Yes,14,3,1,80,0,11,2,3,7,5,0,6
43,No,Travel_Rarely,720,Research & Development,24,3,Medical,1,605,4,Male,70,3,3,Manufacturing Director,4,Married,12406,13384,1,Y,Yes,23,3,1,80,1,11,5,3,11,9,5,9
46,No,Travel_Rarely,427,Sales,2,3,Other,1,606,4,Male,49,3,2,Sales Executive,4,Married,7805,14862,0,Y,No,20,4,1,80,1,10,3,3,9,7,3,8
27,Yes,Travel_Frequently,201,Human Resources,17,4,Life Sciences,1,608,2,Female,45,2,2,Human Resources,4,Divorced,5741,8416,0,Y,Yes,12,3,2,80,1,9,2,3,8,7,1,1
30,No,Travel_Rarely,1102,Research & Development,19,3,Technical Degree,1,611,4,Male,55,3,2,Manufacturing Director,4,Divorced,7262,12482,4,Y,No,13,3,2,80,2,9,2,3,4,2,1,3
34,No,Travel_Rarely,833,Research & Development,1,5,Medical,1,612,1,Female,88,3,4,Research Director,3,Married,21684,14363,4,Y,No,21,3,3,80,1,11,2,3,7,1,0,6
32,No,Travel_Rarely,895,Sales,7,3,Life Sciences,1,613,3,Male,43,2,3,Manager,3,Divorced,16557,8504,9,Y,No,23,3,4,80,1,11,3,3,6,4,0,2
19,Yes,Travel_Frequently,929,Sales,5,3,Marketing,1,614,2,Male,41,4,1,Sales Representative,3,Single,4878,16374,1,Y,Yes,15,3,4,80,0,1,3,2,1,0,0,1
41,No,Non-Travel,591,Sales,28,3,Other,1,615,3,Male,51,3,3,Sales Executive,2,Divorced,15932,21141,3,Y,No,17,3,2,80,1,21,2,3,2,0,0,2
42,No,Non-Travel,1018,Research & Development,2,4,Other,1,616,1,Female,91,2,2,Healthcare Representative,4,Single,9811,23016,2,Y,Yes,18,4,4,80,0,11,3,3,9,7,0,8
27,No,Travel_Rarely,791,Sales,29,2,Medical,1,618,1,Male,99,2,2,Sales Executive,3,Divorced,7306,7505,5,Y,No,13,3,3,80,2,9,5,3,1,0,0,1
36,No,Travel_Rarely,111,Sales,1,3,Medical,1,620,1,Female,56,3,2,Sales Executive,4,Married,7859,5594,1,Y,No,17,3,4,80,0,6,3,2,6,4,0,4
35,No,Travel_Rarely,328,Sales,21,4,Life Sciences,1,621,4,Male,83,2,2,Sales Executive,2,Single,8337,20420,1,Y,No,13,4,2,80,0,11,3,4,11,7,5,8
27,Yes,Travel_Rarely,1017,Research & Development,24,3,Technical Degree,1,622,3,Male,60,2,1,Laboratory Technician,3,Single,5340,20715,1,Y,Yes,19,3,3,80,0,2,3,3,2,0,0,1
38,No,Travel_Rarely,672,Research & Development,1,3,Technical Degree,1,623,2,Female,57,3,3,Manufacturing Director,3,Single,12491,8891,4,Y,Yes,19,3,3,80,0,13,3,2,7,5,1,3
47,No,Travel_Frequently,1219,Research & Development,18,1,Medical,1,624,1,Female,39,4,4,Healthcare Representative,2,Married,16027,26314,5,Y,No,13,3,3,80,0,29,3,1,3,2,1,3
42,No,Travel_Rarely,1454,Sales,2,5,Life Sciences,1,625,2,Female,49,3,4,Manager,2,Married,22095,19737,7,Y,No,18,3,3,80,1,23,2,3,19,16,11,9
38,No,Non-Travel,1349,Sales,9,4,Medical,1,626,1,Male,62,2,3,Sales Executive,4,Divorced,13834,21519,1,Y,No,15,3,3,80,1,10,6,3,10,5,7,8
53,No,Travel_Rarely,813,Research & Development,6,2,Technical Degree,1,630,4,Male,90,2,2,Research Scientist,2,Married,8577,22656,3,Y,Yes,13,3,3,80,2,19,3,2,11,9,6,10
33,Yes,Non-Travel,797,Sales,11,4,Other,1,631,4,Male,81,3,2,Sales Executive,1,Married,7707,21509,8,Y,No,13,4,2,80,0,7,2,3,5,2,1,3
25,No,Travel_Frequently,1199,Sales,24,3,Medical,1,632,4,Male,75,2,1,Sales Representative,3,Married,5400,18899,0,Y,No,14,3,1,80,2,4,3,4,3,2,2,2
39,No,Travel_Rarely,1452,Research & Development,10,3,Medical,1,634,3,Female,79,2,2,Healthcare Representative,4,Married,12824,18092,3,Y,No,20,4,4,80,1,19,4,1,2,0,0,1
38,No,Travel_Rarely,1162,Research & Development,1,4,Life Sciences,1,635,2,Female,49,3,2,Manufacturing Director,4,Married,9447,16612,6,Y,No,13,4,3,80,1,9,2,3,7,5,4,4
50,No,Travel_Rarely,587,Research & Development,18,4,Life Sciences,1,638,4,Male,44,3,5,Research Director,2,Divorced,28502,24624,1,Y,Yes,22,4,1,80,1,32,5,3,32,9,0,10
25,No,Travel_Rarely,1195,Research & Development,23,3,Medical,1,639,2,Male,48,3,1,Research Scientist,4,Married,5725,5242,1,Y,Yes,12,3,1,80,2,7,3,1,7,5,1,5
27,No,Travel_Rarely,996,Sales,28,2,Marketing,1,641,1,Male,30,3,2,Sales Executive,3,Married,9272,13008,1,Y,No,21,3,1,80,2,7,5,2,6,3,1,5
25,No,Travel_Rarely,699,Research & Development,17,2,Other,1,643,4,Male,88,3,1,Laboratory Technician,2,Married,5127,19299,1,Y,No,22,3,1,80,1,2,2,4,2,0,0,1
51,No,Travel_Frequently,153,Human Resources,3,3,Medical,1,644,1,Male,68,3,4,Manager,1,Married,5500,24001,1,Y,No,13,3,1,80,1,33,2,3,33,5,10,8
26,No,Travel_Rarely,182,Sales,13,1,Medical,1,645,2,Male,85,2,1,Sales Representative,1,Married,5096,22653,1,Y,No,12,3,4,80,0,8,1,3,8,4,0,7
25,Yes,Travel_Frequently,346,Research & Development,7,3,Life Sciences,1,647,1,Female,63,2,1,Laboratory Technician,1,Married,5886,15170,1,Y,Yes,17,4,4,80,1,7,4,1,7,3,1,3
31,Yes,Travel_Frequently,852,Sales,12,4,Life Sciences,1,648,2,Male,75,1,1,Sales Representative,4,Married,5033,16840,1,Y,No,19,3,3,80,1,2,2,3,2,0,0,1
35,No,Travel_Rarely,1122,Research & Development,1,2,Life Sciences,1,649,2,Male,87,3,1,Research Scientist,3,Married,6622,8423,1,Y,Yes,14,3,4,80,1,7,3,2,7,5,1,4
32,Yes,Travel_Rarely,1256,Sales,13,4,Medical,1,650,2,Male,40,3,2,Sales Executive,1,Divorced,7233,23910,2,Y,No,18,3,1,80,0,10,2,3,4,1,1,3
36,No,Travel_Rarely,646,Research & Development,25,2,Other,1,652,1,Male,74,3,2,Laboratory Technician,3,Single,6681,14871,4,Y,No,15,3,4,80,0,10,3,2,4,2,0,3
